Time,Vessel,Waypoints,Time Parked
8/21/17 11:15 PM,BLUEFIN,,0
8/21/17 11:15 PM,BLANCO,,0
8/21/17 11:15 PM,BLACK SHARK,,0
8/21/17 11:15 PM,BITUMA 1,,0
8/21/17 11:15 PM,BITU EXPRESS,,0
8/21/17 11:15 PM,BITLAND,,0
8/21/17 11:15 PM,BITFLOWER,,0
8/21/17 11:15 PM,BIT REDO,,0
8/21/17 11:15 PM,BISKRA,,0
8/21/17 11:15 PM,BD 51,,0
8/21/17 11:15 PM,BARBARA ANDRIE,,0
8/21/17 11:15 PM,ATLANTIC COAST,Apex Oil Chesapeake,255
8/21/17 11:15 PM,ASPHALTtRANSPORTER,,0
8/21/17 11:15 PM,ASPHALT SUMMER,,0
8/21/17 11:15 PM,ASPHALT STAR,,0
8/21/17 11:15 PM,ASPHALT SPRING,,0
8/21/17 11:15 PM,ASPHALT SPLENDOR,,0
8/21/17 11:15 PM,ASPHALT SPIRIT,,0
8/21/17 11:15 PM,ASPHALT SEMINOLE,,0
8/21/17 11:15 PM,ASPHALT SAILOR,,0
8/21/17 11:15 PM,ASPHALT PRINCESS,,0
8/21/17 11:15 PM,ASPHALT EAGLE,,0
8/21/17 11:15 PM,ASPHALT CARRIER,,0
8/21/17 11:15 PM,ARDEA,,0
8/21/17 11:15 PM,ANTIGONE,,0
8/21/17 11:15 PM,ANNE JARRETT,,0
8/21/17 11:15 PM,ANACOSTIA,,0
8/21/17 11:15 PM,AN HAI WAN,,0
8/21/17 11:15 PM,ALPS WIDESHINE,,0
8/21/17 11:15 PM,ACACIA RUBRA,,0
8/21/17 11:15 PM,3B VICTORY,,0
8/21/17 11:30 PM,ZHUANG YUAN AO,,0
8/21/17 11:30 PM,ZHEN ZHU WAN,,0
8/21/17 11:30 PM,YUE LIANG WAN,,0
8/21/17 11:30 PM,YELLOWFIN,,0
8/21/17 11:30 PM,VIVEKA,,0
8/21/17 11:30 PM,THEODORA,,0
8/21/17 11:30 PM,TERESA,,0
8/21/17 11:30 PM,TARPON,,0
8/21/17 11:30 PM,TAI WO,,0
8/21/17 11:30 PM,SUNPOWER,,0
8/21/17 11:30 PM,STOLT FUJI,,0
8/21/17 11:30 PM,STELLA VIRGO,,0
8/21/17 11:30 PM,STELLA POLARIS,,0
8/21/17 11:30 PM,SOFIA,,0
8/21/17 11:30 PM,SKIPJACK,,0
8/21/17 11:30 PM,SEAPOWER,,0
8/21/17 11:30 PM,SAO DOMINGOS SAVIO,,0
8/21/17 11:30 PM,SAN DU AO,,0
8/21/17 11:30 PM,SAN BEATO,,0
8/21/17 11:30 PM,SAN BACCO,,0
8/21/17 11:30 PM,REBECCA LYNN,,0
8/21/17 11:30 PM,PING HAI WAN,,0
8/21/17 11:30 PM,PENG HU WAN,,0
8/21/17 11:30 PM,PATHFINDER,,0
8/21/17 11:30 PM,PANDION,,0
8/21/17 11:30 PM,PALANCA SYDNEY,,0
8/21/17 11:30 PM,PALANCA SINGAPORE,,240
8/21/17 11:30 PM,PALANCA RIO,,0
8/21/17 11:30 PM,PALANCA MUSCAT,,0
8/21/17 11:30 PM,PALANCA MONTEVIDEO,,0
8/21/17 11:30 PM,PALANCA MIAMI,,0
8/21/17 11:30 PM,PALANCA MAPUTO,,0
8/21/17 11:30 PM,PALANCA LUANDA,,0
8/21/17 11:30 PM,PALANCA CADIZ,,0
8/21/17 11:30 PM,OCEAN WORLD,,0
8/21/17 11:30 PM,NORTH SEA,,0
8/21/17 11:30 PM,NING HAI WAN,,0
8/21/17 11:30 PM,NEWLEAD GRANADINO,,0
8/21/17 11:30 PM,NEPHELI,,0
8/21/17 11:30 PM,MISS GILL,,0
8/21/17 11:30 PM,MARY E HANNAH,,0
8/21/17 11:30 PM,MARONI,,0
8/21/17 11:30 PM,MAKO,,0
8/21/17 11:30 PM,LUCKY D,,0
8/21/17 11:30 PM,LINDA LEE BOUCHARD,,0
8/21/17 11:30 PM,LEO ASPHALT I,,0
8/21/17 11:30 PM,LEO A.MCARTHUR,,0
8/21/17 11:30 PM,LAGAN,,0
8/21/17 11:30 PM,KATERINA L,,0
8/21/17 11:30 PM,KAREN PAPE,,0
8/21/17 11:30 PM,KAREN ANDRIE,,0
8/21/17 11:30 PM,JAYA OCEAN,,0
8/21/17 11:30 PM,JANESIA ASPHALT VI,,0
8/21/17 11:30 PM,JANESIA ASPHALT V,,0
8/21/17 11:30 PM,JANESIA ASPHALT IV,,0
8/21/17 11:30 PM,IVER EXACT,,0
8/21/17 11:30 PM,IVER BRILLIANT,,0
8/21/17 11:30 PM,IVER BRIGHT,,0
8/21/17 11:30 PM,IVER BLESSING,,0
8/21/17 11:30 PM,IVER BITUMEN,,0
8/21/17 11:30 PM,IVER BEST,,0
8/21/17 11:30 PM,IVER BEAUTY,,0
8/21/17 11:30 PM,IVER BALANCE,,0
8/21/17 11:30 PM,IVER AMBITION,,0
8/21/17 11:30 PM,IVER AGILE,,0
8/21/17 11:30 PM,IVER ACTION,,0
8/21/17 11:30 PM,IVER ABILITY,,0
8/21/17 11:30 PM,HERBANIA,,0
8/21/17 11:30 PM,GULF STREAM,,0
8/21/17 11:30 PM,FU NING WAN,,0
8/21/17 11:30 PM,FENG HUANG AO,,0
8/21/17 11:30 PM,FANG CHENG GANG,,0
8/21/17 11:30 PM,EVERLAST,,0
8/21/17 11:30 PM,ELIZABETH ANNE,,0
8/21/17 11:30 PM,DISCOVERY COAST,,0
8/21/17 11:30 PM,DAMIA DESGAGNES,,0
8/21/17 11:30 PM,DA PENG WAN,,0
8/21/17 11:30 PM,DA MING SHAN,,0
8/21/17 11:30 PM,DA HUA SHAN,,0
8/21/17 11:30 PM,CPO RUSSIA,,0
8/21/17 11:30 PM,COSMIC 8,,0
8/21/17 11:30 PM,COSMIC 5,,0
8/21/17 11:30 PM,COSMIC 3,,0
8/21/17 11:30 PM,COSMIC 20,,0
8/21/17 11:30 PM,COSMIC 11,,0
8/21/17 11:30 PM,COHO,,0
8/21/17 11:30 PM,CLOVER,,0
8/21/17 11:30 PM,CHESAPEAKE,Nu Star Baltimore,270
8/21/17 11:30 PM,CALUSA COAST,,0
8/21/17 11:30 PM,BROOKE CHAPMAN,,0
8/21/17 11:30 PM,BLUEFIN,,0
8/21/17 11:30 PM,BLANCO,,0
8/21/17 11:30 PM,BLACK SHARK,,0
8/21/17 11:30 PM,BITUMA 1,,0
8/21/17 11:30 PM,BITU EXPRESS,,0
8/21/17 11:30 PM,BITLAND,,0
8/21/17 11:30 PM,BITFLOWER,,0
8/21/17 11:30 PM,BIT REDO,,0
8/21/17 11:30 PM,BISKRA,,0
8/21/17 11:30 PM,BD 51,,0
8/21/17 11:30 PM,BARBARA ANDRIE,,0
8/21/17 11:30 PM,ATLANTIC COAST,Apex Oil Chesapeake,270
8/21/17 11:30 PM,ASPHALTtRANSPORTER,,0
8/21/17 11:30 PM,ASPHALT SUMMER,,0
8/21/17 11:30 PM,ASPHALT STAR,,0
8/21/17 11:30 PM,ASPHALT SPRING,,0
8/21/17 11:30 PM,ASPHALT SPLENDOR,,0
8/21/17 11:30 PM,ASPHALT SPIRIT,,0
8/21/17 11:30 PM,ASPHALT SEMINOLE,,0
8/21/17 11:30 PM,ASPHALT SAILOR,,0
8/21/17 11:30 PM,ASPHALT PRINCESS,,0
8/21/17 11:30 PM,ASPHALT EAGLE,,0
8/21/17 11:30 PM,ASPHALT CARRIER,,0
8/21/17 11:30 PM,ARDEA,,0
8/21/17 11:30 PM,ANTIGONE,,0
8/21/17 11:30 PM,ANNE JARRETT,,0
8/21/17 11:30 PM,ANACOSTIA,,0
8/21/17 11:30 PM,AN HAI WAN,,0
8/21/17 11:30 PM,ALPS WIDESHINE,,0
8/21/17 11:30 PM,ACACIA RUBRA,,0
8/21/17 11:30 PM,3B VICTORY,,0
8/21/17 11:45 PM,ZHUANG YUAN AO,,0
8/21/17 11:45 PM,ZHEN ZHU WAN,,0
8/21/17 11:45 PM,YUE LIANG WAN,,0
8/21/17 11:45 PM,YELLOWFIN,,0
8/21/17 11:45 PM,VIVEKA,,0
8/21/17 11:45 PM,THEODORA,,0
8/21/17 11:45 PM,TERESA,,0
8/21/17 11:45 PM,TARPON,,0
8/21/17 11:45 PM,TAI WO,,0
8/21/17 11:45 PM,SUNPOWER,,0
8/21/17 11:45 PM,STOLT FUJI,,0
8/21/17 11:45 PM,STELLA VIRGO,,0
8/21/17 11:45 PM,STELLA POLARIS,,0
8/21/17 11:45 PM,SOFIA,,0
8/21/17 11:45 PM,SKIPJACK,,0
8/21/17 11:45 PM,SEAPOWER,,0
8/21/17 11:45 PM,SAO DOMINGOS SAVIO,,0
8/21/17 11:45 PM,SAN DU AO,,0
8/21/17 11:45 PM,SAN BEATO,,0
8/21/17 11:45 PM,SAN BACCO,,0
8/21/17 11:45 PM,REBECCA LYNN,,0
8/21/17 11:45 PM,PING HAI WAN,,0
8/21/17 11:45 PM,PENG HU WAN,,0
8/21/17 11:45 PM,PATHFINDER,,0
8/21/17 11:45 PM,PANDION,,0
8/21/17 11:45 PM,PALANCA SYDNEY,,0
8/21/17 11:45 PM,PALANCA SINGAPORE,,240
8/21/17 11:45 PM,PALANCA RIO,,0
8/21/17 11:45 PM,PALANCA MUSCAT,,0
8/21/17 11:45 PM,PALANCA MONTEVIDEO,,0
8/21/17 11:45 PM,PALANCA MIAMI,,0
8/21/17 11:45 PM,PALANCA MAPUTO,,0
8/21/17 11:45 PM,PALANCA LUANDA,,0
8/21/17 11:45 PM,PALANCA CADIZ,,0
8/21/17 11:45 PM,OCEAN WORLD,,0
8/21/17 11:45 PM,NORTH SEA,,0
8/21/17 11:45 PM,NING HAI WAN,,0
8/21/17 11:45 PM,NEWLEAD GRANADINO,,0
8/21/17 11:45 PM,NEPHELI,,0
8/21/17 11:45 PM,MISS GILL,,0
8/21/17 11:45 PM,MARY E HANNAH,,0
8/21/17 11:45 PM,MARONI,,0
8/21/17 11:45 PM,MAKO,,0
8/21/17 11:45 PM,LUCKY D,,0
8/21/17 11:45 PM,LINDA LEE BOUCHARD,,0
8/21/17 11:45 PM,LEO ASPHALT I,,0
8/21/17 11:45 PM,LEO A.MCARTHUR,,0
8/21/17 11:45 PM,LAGAN,,0
8/21/17 11:45 PM,KATERINA L,,0
8/21/17 11:45 PM,KAREN PAPE,,0
8/21/17 11:45 PM,KAREN ANDRIE,,0
8/21/17 11:45 PM,JAYA OCEAN,,0
8/21/17 11:45 PM,JANESIA ASPHALT VI,,0
8/21/17 11:45 PM,JANESIA ASPHALT V,,0
8/21/17 11:45 PM,JANESIA ASPHALT IV,,0
8/21/17 11:45 PM,IVER EXACT,,0
8/21/17 11:45 PM,IVER BRILLIANT,,0
8/21/17 11:45 PM,IVER BRIGHT,,0
8/21/17 11:45 PM,IVER BLESSING,,0
8/21/17 11:45 PM,IVER BITUMEN,,0
8/21/17 11:45 PM,IVER BEST,,0
8/21/17 11:45 PM,IVER BEAUTY,,0
8/21/17 11:45 PM,IVER BALANCE,,0
8/21/17 11:45 PM,IVER AMBITION,,0
8/21/17 11:45 PM,IVER AGILE,,0
8/21/17 11:45 PM,IVER ACTION,,0
8/21/17 11:45 PM,IVER ABILITY,,0
8/21/17 11:45 PM,HERBANIA,,0
8/21/17 11:45 PM,GULF STREAM,,0
8/21/17 11:45 PM,FU NING WAN,,0
8/21/17 11:45 PM,FENG HUANG AO,,0
8/21/17 11:45 PM,FANG CHENG GANG,,0
8/21/17 11:45 PM,EVERLAST,,0
8/21/17 11:45 PM,ELIZABETH ANNE,,0
8/21/17 11:45 PM,DISCOVERY COAST,,0
8/21/17 11:45 PM,DAMIA DESGAGNES,,0
8/21/17 11:45 PM,DA PENG WAN,,0
8/21/17 11:45 PM,DA MING SHAN,,0
8/21/17 11:45 PM,DA HUA SHAN,,0
8/21/17 11:45 PM,CPO RUSSIA,,0
8/21/17 11:45 PM,COSMIC 8,,0
8/21/17 11:45 PM,COSMIC 5,,0
8/21/17 11:45 PM,COSMIC 3,,0
8/21/17 11:45 PM,COSMIC 20,,0
8/21/17 11:45 PM,COSMIC 11,,0
8/21/17 11:45 PM,COHO,,0
8/21/17 11:45 PM,CLOVER,,0
8/21/17 11:45 PM,CHESAPEAKE,Nu Star Baltimore,285
8/21/17 11:45 PM,CALUSA COAST,,0
8/21/17 11:45 PM,BROOKE CHAPMAN,,0
8/21/17 11:45 PM,BLUEFIN,,0
8/21/17 11:45 PM,BLANCO,,0
8/21/17 11:45 PM,BLACK SHARK,,0
8/21/17 11:45 PM,BITUMA 1,,0
8/21/17 11:45 PM,BITU EXPRESS,,0
8/21/17 11:45 PM,BITLAND,,0
8/21/17 11:45 PM,BITFLOWER,,0
8/21/17 11:45 PM,BIT REDO,,0
8/21/17 11:45 PM,BISKRA,,0
8/21/17 11:45 PM,BD 51,,0
8/21/17 11:45 PM,BARBARA ANDRIE,,0
8/21/17 11:45 PM,ATLANTIC COAST,Apex Oil Chesapeake,285
8/21/17 11:45 PM,ASPHALTtRANSPORTER,,0
8/21/17 11:45 PM,ASPHALT SUMMER,,0
8/21/17 11:45 PM,ASPHALT STAR,,0
8/21/17 11:45 PM,ASPHALT SPRING,,0
8/21/17 11:45 PM,ASPHALT SPLENDOR,,0
8/21/17 11:45 PM,ASPHALT SPIRIT,,0
8/21/17 11:45 PM,ASPHALT SEMINOLE,,0
8/21/17 11:45 PM,ASPHALT SAILOR,,0
8/21/17 11:45 PM,ASPHALT PRINCESS,,0
8/21/17 11:45 PM,ASPHALT EAGLE,,0
8/21/17 11:45 PM,ASPHALT CARRIER,,0
8/21/17 11:45 PM,ARDEA,,0
8/21/17 11:45 PM,ANTIGONE,,0
8/21/17 11:45 PM,ANNE JARRETT,,0
8/21/17 11:45 PM,ANACOSTIA,,0
8/21/17 11:45 PM,AN HAI WAN,,0
8/21/17 11:45 PM,ALPS WIDESHINE,,0
8/21/17 11:45 PM,ACACIA RUBRA,,0
8/21/17 11:45 PM,3B VICTORY,,0
8/22/17 11:00 AM,ZHUANG YUAN AO,,0
8/22/17 11:00 AM,ZHEN ZHU WAN,,0
8/22/17 11:00 AM,YUE LIANG WAN,,0
8/22/17 11:00 AM,YELLOWFIN,,0
8/22/17 11:00 AM,VIVEKA,,0
8/22/17 11:00 AM,THEODORA,,0
8/22/17 11:00 AM,TERESA,,0
8/22/17 11:00 AM,TARPON,,0
8/22/17 11:00 AM,TAI WO,,0
8/22/17 11:00 AM,SUNPOWER,,0
8/22/17 11:00 AM,STOLT FUJI,,0
8/22/17 11:00 AM,STELLA VIRGO,,0
8/22/17 11:00 AM,STELLA POLARIS,,0
8/22/17 11:00 AM,SOFIA,,0
8/22/17 11:00 AM,SKIPJACK,,0
8/22/17 11:00 AM,SEAPOWER,,0
8/22/17 11:00 AM,SAO DOMINGOS SAVIO,,0
8/22/17 11:00 AM,SAN DU AO,,0
8/22/17 11:00 AM,SAN BEATO,,0
8/22/17 11:00 AM,SAN BACCO,,0
8/22/17 11:00 AM,REBECCA LYNN,,15
8/22/17 11:00 AM,PING HAI WAN,,0
8/22/17 11:00 AM,PENG HU WAN,,0
8/22/17 11:00 AM,PATHFINDER,,0
8/22/17 11:00 AM,PANDION,,0
8/22/17 11:00 AM,PALANCA SYDNEY,,0
8/22/17 11:00 AM,PALANCA SINGAPORE,,240
8/22/17 11:00 AM,PALANCA RIO,,0
8/22/17 11:00 AM,PALANCA MUSCAT,,0
8/22/17 11:00 AM,PALANCA MONTEVIDEO,,0
8/22/17 11:00 AM,PALANCA MIAMI,,0
8/22/17 11:00 AM,PALANCA MAPUTO,,0
8/22/17 11:00 AM,PALANCA LUANDA,,0
8/22/17 11:00 AM,PALANCA CADIZ,,0
8/22/17 11:00 AM,OCEAN WORLD,,0
8/22/17 11:00 AM,NORTH SEA,,0
8/22/17 11:00 AM,NING HAI WAN,,0
8/22/17 11:00 AM,NEWLEAD GRANADINO,,0
8/22/17 11:00 AM,NEPHELI,,0
8/22/17 11:00 AM,MISS GILL,,0
8/22/17 11:00 AM,MARY E HANNAH,,0
8/22/17 11:00 AM,MARONI,,0
8/22/17 11:00 AM,MAKO,,0
8/22/17 11:00 AM,LUCKY D,,0
8/22/17 11:00 AM,LINDA LEE BOUCHARD,,0
8/22/17 11:00 AM,LEO ASPHALT I,,0
8/22/17 11:00 AM,LEO A.MCARTHUR,,0
8/22/17 11:00 AM,LAGAN,,0
8/22/17 11:00 AM,KATERINA L,,0
8/22/17 11:00 AM,KAREN PAPE,,0
8/22/17 11:00 AM,KAREN ANDRIE,,0
8/22/17 11:00 AM,JAYA OCEAN,,0
8/22/17 11:00 AM,JANESIA ASPHALT VI,,0
8/22/17 11:00 AM,JANESIA ASPHALT V,,0
8/22/17 11:00 AM,JANESIA ASPHALT IV,,0
8/22/17 11:00 AM,IVER EXACT,,0
8/22/17 11:00 AM,IVER BRILLIANT,,0
8/22/17 11:00 AM,IVER BRIGHT,,0
8/22/17 11:00 AM,IVER BLESSING,,0
8/22/17 11:00 AM,IVER BITUMEN,,0
8/22/17 11:00 AM,IVER BEST,,0
8/22/17 11:00 AM,IVER BEAUTY,,0
8/22/17 11:00 AM,IVER BALANCE,,0
8/22/17 11:00 AM,IVER AMBITION,,0
8/22/17 11:00 AM,IVER AGILE,,0
8/22/17 11:00 AM,IVER ACTION,,0
8/22/17 11:00 AM,IVER ABILITY,,0
8/22/17 11:00 AM,HERBANIA,,0
8/22/17 11:00 AM,GULF STREAM,,0
8/22/17 11:00 AM,FU NING WAN,,0
8/22/17 11:00 AM,FENG HUANG AO,,0
8/22/17 11:00 AM,FANG CHENG GANG,,0
8/22/17 11:00 AM,EVERLAST,,0
8/22/17 11:00 AM,ELIZABETH ANNE,,0
8/22/17 11:00 AM,DISCOVERY COAST,,0
8/22/17 11:00 AM,DAMIA DESGAGNES,,0
8/22/17 11:00 AM,DA PENG WAN,,0
8/22/17 11:00 AM,DA MING SHAN,,0
8/22/17 11:00 AM,DA HUA SHAN,,0
8/22/17 11:00 AM,CPO RUSSIA,,0
8/22/17 11:00 AM,COSMIC 8,,0
8/22/17 11:00 AM,COSMIC 5,,0
8/22/17 11:00 AM,COSMIC 3,,0
8/22/17 11:00 AM,COSMIC 20,,0
8/22/17 11:00 AM,COSMIC 11,,0
8/22/17 11:00 AM,COHO,,0
8/22/17 11:00 AM,CLOVER,,0
8/22/17 11:00 AM,CHESAPEAKE,Nu Star Baltimore,300
8/22/17 11:00 AM,CALUSA COAST,,0
8/22/17 11:00 AM,BROOKE CHAPMAN,,0
8/22/17 11:00 AM,BLUEFIN,,0
8/22/17 11:00 AM,BLANCO,,0
8/22/17 11:00 AM,BLACK SHARK,,0
8/22/17 11:00 AM,BITUMA 1,,0
8/22/17 11:00 AM,BITU EXPRESS,,0
8/22/17 11:00 AM,BITLAND,,0
8/22/17 11:00 AM,BITFLOWER,,0
8/22/17 11:00 AM,BIT REDO,,0
8/22/17 11:00 AM,BISKRA,,0
8/22/17 11:00 AM,BD 51,,0
8/22/17 11:00 AM,BARBARA ANDRIE,,0
8/22/17 11:00 AM,ATLANTIC COAST,Apex Oil Chesapeake,0
8/22/17 11:00 AM,ASPHALTtRANSPORTER,,0
8/22/17 11:00 AM,ASPHALT SUMMER,,0
8/22/17 11:00 AM,ASPHALT STAR,,0
8/22/17 11:00 AM,ASPHALT SPRING,,0
8/22/17 11:00 AM,ASPHALT SPLENDOR,,0
8/22/17 11:00 AM,ASPHALT SPIRIT,,0
8/22/17 11:00 AM,ASPHALT SEMINOLE,,0
8/22/17 11:00 AM,ASPHALT SAILOR,,0
8/22/17 11:00 AM,ASPHALT PRINCESS,,0
8/22/17 11:00 AM,ASPHALT EAGLE,,0
8/22/17 11:00 AM,ASPHALT CARRIER,,0
8/22/17 11:00 AM,ARDEA,,0
8/22/17 11:00 AM,ANTIGONE,,0
8/22/17 11:00 AM,ANNE JARRETT,,0
8/22/17 11:00 AM,ANACOSTIA,,0
8/22/17 11:00 AM,AN HAI WAN,,0
8/22/17 11:00 AM,ALPS WIDESHINE,,0
8/22/17 11:00 AM,ACACIA RUBRA,,0
8/22/17 11:00 AM,3B VICTORY,,0
8/22/17 11:15 AM,ZHUANG YUAN AO,,0
8/22/17 11:15 AM,ZHEN ZHU WAN,,0
8/22/17 11:15 AM,YUE LIANG WAN,,0
8/22/17 11:15 AM,YELLOWFIN,,0
8/22/17 11:15 AM,VIVEKA,,0
8/22/17 11:15 AM,THEODORA,,0
8/22/17 11:15 AM,TERESA,,0
8/22/17 11:15 AM,TARPON,,0
8/22/17 11:15 AM,TAI WO,,0
8/22/17 11:15 AM,SUNPOWER,,0
8/22/17 11:15 AM,STOLT FUJI,,0
8/22/17 11:15 AM,STELLA VIRGO,,0
8/22/17 11:15 AM,STELLA POLARIS,,0
8/22/17 11:15 AM,SOFIA,,0
8/22/17 11:15 AM,SKIPJACK,,0
8/22/17 11:15 AM,SEAPOWER,,0
8/22/17 11:15 AM,SAO DOMINGOS SAVIO,,0
8/22/17 11:15 AM,SAN DU AO,,0
8/22/17 11:15 AM,SAN BEATO,,0
8/22/17 11:15 AM,SAN BACCO,,0
8/22/17 11:15 AM,REBECCA LYNN,,30
8/22/17 11:15 AM,PING HAI WAN,,0
8/22/17 11:15 AM,PENG HU WAN,,0
8/22/17 11:15 AM,PATHFINDER,,0
8/22/17 11:15 AM,PANDION,,0
8/22/17 11:15 AM,PALANCA SYDNEY,,0
8/22/17 11:15 AM,PALANCA SINGAPORE,,240
8/22/17 11:15 AM,PALANCA RIO,,0
8/22/17 11:15 AM,PALANCA MUSCAT,,0
8/22/17 11:15 AM,PALANCA MONTEVIDEO,,0
8/22/17 11:15 AM,PALANCA MIAMI,,0
8/22/17 11:15 AM,PALANCA MAPUTO,,0
8/22/17 11:15 AM,PALANCA LUANDA,,0
8/22/17 11:15 AM,PALANCA CADIZ,,0
8/22/17 11:15 AM,OCEAN WORLD,,0
8/22/17 11:15 AM,NORTH SEA,,0
8/22/17 11:15 AM,NING HAI WAN,,0
8/22/17 11:15 AM,NEWLEAD GRANADINO,,0
8/22/17 11:15 AM,NEPHELI,,0
8/22/17 11:15 AM,MISS GILL,,0
8/22/17 11:15 AM,MARY E HANNAH,,0
8/22/17 11:15 AM,MARONI,,0
8/22/17 11:15 AM,MAKO,,0
8/22/17 11:15 AM,LUCKY D,,0
8/22/17 11:15 AM,LINDA LEE BOUCHARD,,0
8/22/17 11:15 AM,LEO ASPHALT I,,0
8/22/17 11:15 AM,LEO A.MCARTHUR,,0
8/22/17 11:15 AM,LAGAN,,0
8/22/17 11:15 AM,KATERINA L,,0
8/22/17 11:15 AM,KAREN PAPE,,0
8/22/17 11:15 AM,KAREN ANDRIE,,0
8/22/17 11:15 AM,JAYA OCEAN,,0
8/22/17 11:15 AM,JANESIA ASPHALT VI,,0
8/22/17 11:15 AM,JANESIA ASPHALT V,,0
8/22/17 11:15 AM,JANESIA ASPHALT IV,,0
8/22/17 11:15 AM,IVER EXACT,,0
8/22/17 11:15 AM,IVER BRILLIANT,,0
8/22/17 11:15 AM,IVER BRIGHT,,0
8/22/17 11:15 AM,IVER BLESSING,,0
8/22/17 11:15 AM,IVER BITUMEN,,0
8/22/17 11:15 AM,IVER BEST,,0
8/22/17 11:15 AM,IVER BEAUTY,,0
8/22/17 11:15 AM,IVER BALANCE,,0
8/22/17 11:15 AM,IVER AMBITION,,0
8/22/17 11:15 AM,IVER AGILE,,0
8/22/17 11:15 AM,IVER ACTION,,0
8/22/17 11:15 AM,IVER ABILITY,,0
8/22/17 11:15 AM,HERBANIA,,0
8/22/17 11:15 AM,GULF STREAM,,0
8/22/17 11:15 AM,FU NING WAN,,0
8/22/17 11:15 AM,FENG HUANG AO,,0
8/22/17 11:15 AM,FANG CHENG GANG,,0
8/22/17 11:15 AM,EVERLAST,,0
8/22/17 11:15 AM,ELIZABETH ANNE,,0
8/22/17 11:15 AM,DISCOVERY COAST,,0
8/22/17 11:15 AM,DAMIA DESGAGNES,,0
8/22/17 11:15 AM,DA PENG WAN,,0
8/22/17 11:15 AM,DA MING SHAN,,0
8/22/17 11:15 AM,DA HUA SHAN,,0
8/22/17 11:15 AM,CPO RUSSIA,,0
8/22/17 11:15 AM,COSMIC 8,,0
8/22/17 11:15 AM,COSMIC 5,,0
8/22/17 11:15 AM,COSMIC 3,,0
8/22/17 11:15 AM,COSMIC 20,,0
8/22/17 11:15 AM,COSMIC 11,,0
8/22/17 11:15 AM,COHO,,0
8/22/17 11:15 AM,CLOVER,,0
8/22/17 11:15 AM,CHESAPEAKE,Nu Star Baltimore,315
8/22/17 11:15 AM,CALUSA COAST,,0
8/22/17 11:15 AM,BROOKE CHAPMAN,,0
8/22/17 11:15 AM,BLUEFIN,,0
8/22/17 11:15 AM,BLANCO,,0
8/22/17 11:15 AM,BLACK SHARK,,0
8/22/17 11:15 AM,BITUMA 1,,0
8/22/17 11:15 AM,BITU EXPRESS,,0
8/22/17 11:15 AM,BITLAND,,0
8/22/17 11:15 AM,BITFLOWER,,0
8/22/17 11:15 AM,BIT REDO,,0
8/22/17 11:15 AM,BISKRA,,0
8/22/17 11:15 AM,BD 51,,0
8/22/17 11:15 AM,BARBARA ANDRIE,,0
8/22/17 11:15 AM,ATLANTIC COAST,Apex Oil Chesapeake,0
8/22/17 11:15 AM,ASPHALTtRANSPORTER,,0
8/22/17 11:15 AM,ASPHALT SUMMER,,0
8/22/17 11:15 AM,ASPHALT STAR,,0
8/22/17 11:15 AM,ASPHALT SPRING,,0
8/22/17 11:15 AM,ASPHALT SPLENDOR,,0
8/22/17 11:15 AM,ASPHALT SPIRIT,,0
8/22/17 11:15 AM,ASPHALT SEMINOLE,,0
8/22/17 11:15 AM,ASPHALT SAILOR,,0
8/22/17 11:15 AM,ASPHALT PRINCESS,,0
8/22/17 11:15 AM,ASPHALT EAGLE,,0
8/22/17 11:15 AM,ASPHALT CARRIER,,0
8/22/17 11:15 AM,ARDEA,,0
8/22/17 11:15 AM,ANTIGONE,,0
8/22/17 11:15 AM,ANNE JARRETT,,0
8/22/17 11:15 AM,ANACOSTIA,,0
8/22/17 11:15 AM,AN HAI WAN,,0
8/22/17 11:15 AM,ALPS WIDESHINE,,0
8/22/17 11:15 AM,ACACIA RUBRA,,0
8/22/17 11:15 AM,3B VICTORY,,0
8/22/17 11:30 AM,ZHUANG YUAN AO,,0
8/22/17 11:30 AM,ZHEN ZHU WAN,,0
8/22/17 11:30 AM,YUE LIANG WAN,,0
8/22/17 11:30 AM,YELLOWFIN,,0
8/22/17 11:30 AM,VIVEKA,,0
8/22/17 11:30 AM,THEODORA,,0
8/22/17 11:30 AM,TERESA,,0
8/22/17 11:30 AM,TARPON,,0
8/22/17 11:30 AM,TAI WO,,0
8/22/17 11:30 AM,SUNPOWER,,0
8/22/17 11:30 AM,STOLT FUJI,,0
8/22/17 11:30 AM,STELLA VIRGO,,0
8/22/17 11:30 AM,STELLA POLARIS,,0
8/22/17 11:30 AM,SOFIA,,0
8/22/17 11:30 AM,SKIPJACK,,0
8/22/17 11:30 AM,SEAPOWER,,0
8/22/17 11:30 AM,SAO DOMINGOS SAVIO,,0
8/22/17 11:30 AM,SAN DU AO,,0
8/22/17 11:30 AM,SAN BEATO,,0
8/22/17 11:30 AM,SAN BACCO,,0
8/22/17 11:30 AM,REBECCA LYNN,,45
8/22/17 11:30 AM,PING HAI WAN,,0
8/22/17 11:30 AM,PENG HU WAN,,0
8/22/17 11:30 AM,PATHFINDER,,0
8/22/17 11:30 AM,PANDION,,0
8/22/17 11:30 AM,PALANCA SYDNEY,,0
8/22/17 11:30 AM,PALANCA SINGAPORE,,240
8/22/17 11:30 AM,PALANCA RIO,,0
8/22/17 11:30 AM,PALANCA MUSCAT,,0
